person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
23.0,0,1,79091.0,0,3,8500.0,0,13.35,0.11,2.0,623,1,0
30.0,1,0,52982.0,7,3,3000.0,1,12.42,0.06,10.0,665,1,0
34.0,0,0,64524.0,10,3,4325.0,0,10.75,0.07,5.0,707,1,0
32.0,0,2,61814.0,10,3,4090.0,4,10.52,0.07,8.0,725,0,1
27.0,0,0,39510.0,4,3,5538.0,0,7.96,0.14,7.0,653,1,0
25.0,1,0,97019.0,4,0,18000.0,0,5.79,0.19,2.0,662,1,0
23.0,1,3,43990.0,0,3,12250.0,4,11.01,0.28,3.0,640,0,1
25.0,0,3,47653.0,3,3,16050.0,2,17.14,0.34,3.0,608,0,1
21.0,1,3,40403.0,0,3,10000.0,3,13.23,0.25,4.0,660,0,1
24.0,1,0,58552.0,5,3,6000.0,3,12.53,0.1,3.0,621,1,0
29.0,0,1,82822.0,6,0,5000.0,3,12.99,0.06,9.0,529,1,0
26.0,0,3,79355.0,5,3,7000.0,5,11.17,0.09,2.0,635,1,0
24.0,0,1,117719.0,4,3,8000.0,1,15.31,0.07,3.0,678,1,0
26.0,1,0,102969.0,0,0,5000.0,1,6.03,0.05,5.0,602,0,0
66.0,1,0,51628.0,45,3,6475.0,3,9.99,0.13,25.0,719,0,0
22.0,1,0,52202.0,0,3,7500.0,1,7.9,0.14,2.0,635,1,0
31.0,0,4,45029.0,9,3,8000.0,4,7.49,0.18,6.0,703,1,0
39.0,1,0,219667.0,19,3,12500.0,0,5.42,0.06,14.0,672,0,0
29.0,0,3,94445.0,7,0,23925.0,2,10.34,0.25,8.0,618,0,1
35.0,0,2,47055.0,14,3,8000.0,3,18.09,0.17,7.0,713,0,1
27.0,1,1,71693.0,8,3,3000.0,3,8.41,0.04,9.0,664,0,1
24.0,0,1,47847.0,0,3,7000.0,4,7.7,0.15,4.0,651,0,1
31.0,1,1,63196.0,12,3,4000.0,3,7.49,0.06,5.0,646,1,0
31.0,1,2,90760.0,9,0,13800.0,3,11.01,0.15,9.0,694,1,0
22.0,0,3,15173.0,0,3,1775.0,3,9.35,0.12,3.0,645,0,1
22.0,0,0,95977.0,0,0,11000.0,5,13.11,0.11,4.0,618,0,0
22.0,0,3,22446.0,3,3,6000.0,3,11.01,0.27,3.0,667,0,1
37.0,0,3,58416.0,14,3,7500.0,3,16.29,0.13,14.0,641,1,0
33.0,0,1,57849.0,10,3,21000.0,4,11.01,0.36,8.0,680,0,1
22.0,1,0,64415.0,1,3,7000.0,4,17.58,0.11,3.0,625,1,0
21.0,1,1,25359.0,0,3,9500.0,5,8.9,0.37,4.0,622,0,1
26.0,1,0,63310.0,4,0,3300.0,4,10.99,0.05,2.0,670,1,0
31.0,0,4,38032.0,7,3,5000.0,5,11.12,0.13,9.0,712,1,0
26.0,1,1,78008.0,3,0,8000.0,0,12.17,0.1,2.0,621,0,1
41.0,1,3,65925.0,16,0,5000.0,5,13.23,0.08,12.0,678,0,1
38.0,0,3,75579.0,14,0,15000.0,2,7.88,0.2,12.0,648,1,0
29.0,1,1,53967.0,9,0,5500.0,1,10.99,0.1,7.0,661,1,0
28.0,0,4,22347.0,6,3,7600.0,2,8.49,0.34,9.0,655,0,1
22.0,0,4,91530.0,0,3,20000.0,3,11.01,0.22,2.0,665,0,0
22.0,0,1,67155.0,0,3,2200.0,3,5.79,0.03,4.0,683,1,0
21.0,0,0,26844.0,0,3,3500.0,0,7.51,0.13,2.0,627,1,0
25.0,1,0,113461.0,2,3,30566.0,3,14.66,0.27,3.0,673,0,1
22.0,1,3,63102.0,2,0,3000.0,5,14.35,0.05,2.0,616,1,0
23.0,1,1,51948.0,0,3,12000.0,1,13.35,0.23,3.0,560,1,0
31.0,0,4,78532.0,8,3,6000.0,5,6.99,0.08,10.0,703,0,0
23.0,0,3,67213.0,0,0,6500.0,5,7.9,0.1,3.0,652,0,0
37.0,1,2,37207.0,14,3,10000.0,3,9.25,0.27,16.0,675,0,1
27.0,0,3,58700.0,5,2,14000.0,5,11.01,0.24,8.0,592,1,0
21.0,1,3,35547.0,0,0,7400.0,1,17.56,0.21,3.0,658,0,1
22.0,1,1,36917.0,0,3,3600.0,5,12.21,0.1,3.0,578,1,0
23.0,0,3,45499.0,0,0,3200.0,1,12.68,0.07,4.0,648,0,0
45.0,1,0,143646.0,26,0,5000.0,0,11.49,0.03,13.0,686,1,0
27.0,0,0,72954.0,3,3,18500.0,0,10.99,0.25,5.0,681,0,1
24.0,1,1,100312.0,0,3,10000.0,0,10.59,0.1,3.0,680,1,0
32.0,1,1,75414.0,9,0,20000.0,1,11.36,0.27,9.0,676,1,0
35.0,0,0,95871.0,11,0,25000.0,1,12.49,0.26,9.0,710,1,0
29.0,0,1,19030.0,3,3,2720.0,1,7.53,0.14,5.0,638,0,1
36.0,0,0,31330.0,14,3,6200.0,4,9.91,0.2,14.0,652,0,1
27.0,1,0,193087.0,6,0,25000.0,2,10.99,0.13,10.0,602,1,0
25.0,0,4,56314.0,2,3,5000.0,1,10.9,0.09,6.0,538,0,1
26.0,0,4,79070.0,2,3,20000.0,3,11.23,0.25,5.0,623,0,1
23.0,0,3,16936.0,2,3,3000.0,0,11.01,0.18,3.0,524,0,1
30.0,1,1,78904.0,7,0,4000.0,2,15.21,0.05,7.0,648,1,0
22.0,0,4,32242.0,1,3,11200.0,4,16.89,0.35,3.0,562,0,1
25.0,1,0,73210.0,4,3,15000.0,0,12.99,0.2,4.0,599,1,0
26.0,1,0,63403.0,6,3,3104.0,2,15.64,0.05,7.0,631,0,1
24.0,1,3,122328.0,2,2,24250.0,5,12.53,0.2,3.0,654,0,0
28.0,0,4,90964.0,8,3,20000.0,2,13.49,0.22,7.0,674,0,0
31.0,0,0,31287.0,10,2,3075.0,2,11.83,0.1,5.0,556,0,0
30.0,1,4,145098.0,10,0,8000.0,1,10.37,0.06,9.0,628,0,0
23.0,0,1,115190.0,0,0,7200.0,3,14.79,0.06,4.0,613,0,0
22.0,1,3,42319.0,0,3,1094.0,0,15.66,0.03,3.0,573,0,1
24.0,0,1,76843.0,1,0,14000.0,3,17.58,0.18,4.0,693,0,1
25.0,0,1,54749.0,3,3,8000.0,4,10.38,0.15,3.0,696,1,0
35.0,0,3,53638.0,11,0,15000.0,3,7.51,0.28,6.0,642,0,1
28.0,0,1,51515.0,7,3,6000.0,5,12.23,0.12,10.0,697,1,0
23.0,1,4,55164.0,0,3,14500.0,4,10.36,0.26,4.0,597,0,1
35.0,0,4,124416.0,9,3,9226.0,1,15.98,0.07,11.0,594,0,1
25.0,1,4,58809.0,4,3,3200.0,2,11.01,0.05,4.0,688,0,1
49.0,1,0,86105.0,28,0,15000.0,0,14.84,0.17,11.0,705,0,1
26.0,0,3,65442.0,4,2,13600.0,1,10.99,0.21,4.0,698,1,0
26.0,1,1,37097.0,5,3,4000.0,3,14.27,0.11,2.0,673,0,1
24.0,1,1,90876.0,3,3,14000.0,3,16.45,0.15,2.0,545,0,1
28.0,0,1,63448.0,4,3,5600.0,3,13.85,0.09,8.0,647,0,0
38.0,1,3,42168.0,14,2,12000.0,3,11.01,0.28,12.0,596,0,0
25.0,0,1,60015.0,0,0,5000.0,3,10.85,0.08,3.0,667,0,1
28.0,0,3,94566.0,7,0,10000.0,5,15.99,0.11,7.0,655,0,1
25.0,1,1,181097.0,3,0,10000.0,0,6.54,0.06,4.0,669,1,0
27.0,1,1,138976.0,5,0,1000.0,3,5.99,0.01,8.0,574,1,0
28.0,1,3,41627.0,4,3,3000.0,4,15.7,0.07,10.0,654,0,1
23.0,0,0,92447.0,0,0,20000.0,0,11.01,0.22,4.0,635,0,0
21.0,0,1,33569.0,0,3,4000.0,3,15.58,0.12,2.0,635,0,1
31.0,1,3,48897.0,5,2,4000.0,2,14.35,0.08,9.0,624,1,0
25.0,0,0,43499.0,1,3,10000.0,5,9.01,0.23,3.0,572,1,0
29.0,1,3,121261.0,5,2,10000.0,4,6.92,0.08,8.0,649,0,0
33.0,1,1,70148.0,10,3,20997.0,1,16.29,0.3,5.0,554,0,1
28.0,1,4,78585.0,6,0,4000.0,5,13.79,0.05,8.0,681,0,1
24.0,1,1,48077.0,2,0,4772.0,0,17.57,0.1,5.0,525,0,1
25.0,1,1,41450.0,4,3,6000.0,0,15.58,0.14,2.0,725,0,1
39.0,0,1,108838.0,16,0,18000.0,3,10.99,0.17,11.0,588,1,0
22.0,0,3,30742.0,1,0,3682.0,3,14.58,0.12,3.0,598,0,1
47.0,0,1,22873.0,26,0,3000.0,4,5.42,0.13,12.0,678,0,1
26.0,1,3,88629.0,7,0,27044.0,1,14.98,0.31,2.0,618,0,1
28.0,0,0,103242.0,6,0,7000.0,0,8.59,0.07,5.0,714,1,0
25.0,1,3,53477.0,2,3,8000.0,3,12.92,0.15,2.0,562,0,1
62.0,0,3,92429.0,36,3,20000.0,1,16.77,0.22,29.0,690,0,1
22.0,1,3,47259.0,1,0,5000.0,4,11.49,0.11,3.0,617,0,0
25.0,1,1,132905.0,3,0,8400.0,0,12.69,0.06,4.0,682,1,0
39.0,1,1,60961.0,15,0,5000.0,0,11.38,0.08,13.0,651,0,0
22.0,0,1,22351.0,0,3,4000.0,1,10.91,0.18,4.0,644,0,1
25.0,1,3,47700.0,4,3,7600.0,3,12.84,0.16,3.0,577,0,1
21.0,1,3,32410.0,0,2,6000.0,1,5.79,0.19,2.0,633,1,0
28.0,1,3,163061.0,7,0,21433.0,5,12.11,0.13,5.0,540,1,0
26.0,0,1,96634.0,4,0,18000.0,1,5.79,0.19,4.0,662,1,0
22.0,1,4,85179.0,0,3,28840.0,1,15.51,0.34,3.0,653,0,1
28.0,1,1,104602.0,7,0,5000.0,1,5.79,0.05,5.0,620,1,0
22.0,1,0,67000.0,0,3,6000.0,1,14.27,0.09,2.0,631,1,0
42.0,1,0,50178.0,16,3,15000.0,2,16.95,0.3,15.0,678,0,1
22.0,0,1,32632.0,0,3,10000.0,3,11.43,0.31,2.0,670,0,1
21.0,0,1,10606.0,0,3,2800.0,0,7.4,0.26,2.0,627,0,1
34.0,0,1,166350.0,11,3,2543.0,1,19.18,0.02,8.0,663,0,1
24.0,1,1,44764.0,2,0,2500.0,5,10.37,0.06,3.0,660,0,0
33.0,0,1,62912.0,12,3,15000.0,3,14.42,0.24,10.0,675,0,1
25.0,1,4,72954.0,4,2,3000.0,2,13.79,0.04,2.0,556,1,0
33.0,0,4,65845.0,13,0,7500.0,5,13.22,0.11,10.0,727,0,0
28.0,1,1,53883.0,5,3,5000.0,2,12.99,0.09,5.0,615,0,1
35.0,1,1,121014.0,12,0,1800.0,5,9.63,0.01,8.0,665,0,0
24.0,0,3,57293.0,4,0,12000.0,2,12.21,0.21,4.0,660,1,0
22.0,0,1,53339.0,3,3,3000.0,1,5.42,0.06,3.0,571,1,0
26.0,0,4,72324.0,4,0,5100.0,4,10.37,0.07,4.0,668,0,0
34.0,1,4,214811.0,11,0,12000.0,0,15.65,0.06,5.0,697,0,1
25.0,1,1,68700.0,5,3,3838.0,0,15.03,0.06,3.0,643,0,1
36.0,1,0,14060.0,13,3,3000.0,5,16.77,0.21,11.0,588,0,1
30.0,0,3,62803.0,11,3,16000.0,0,13.49,0.25,8.0,698,0,1
22.0,1,3,144618.0,2,3,10000.0,0,10.02,0.07,3.0,611,1,0
24.0,0,3,73202.0,1,3,20000.0,4,11.14,0.27,2.0,536,0,1
41.0,1,2,44987.0,17,3,7500.0,3,10.96,0.17,14.0,620,0,0
33.0,0,1,117660.0,13,0,20000.0,4,12.29,0.17,9.0,678,1,0
25.0,1,0,72486.0,0,0,7500.0,0,6.76,0.1,3.0,631,1,0
25.0,0,4,75500.0,1,3,25000.0,3,12.73,0.33,4.0,588,0,1
24.0,1,0,125650.0,2,0,14000.0,4,9.99,0.11,3.0,680,1,0
23.0,0,3,54504.0,0,3,13200.0,1,11.01,0.24,2.0,481,1,0
25.0,0,3,58205.0,5,0,20000.0,2,11.52,0.34,6.0,652,1,0
26.0,1,0,61179.0,4,0,7200.0,5,6.62,0.12,2.0,678,1,0
40.0,0,3,118736.0,20,0,5200.0,5,9.63,0.04,16.0,661,1,0
23.0,1,1,114860.0,3,3,35000.0,5,7.9,0.3,2.0,573,0,1
28.0,1,1,40651.0,5,0,4000.0,4,7.9,0.1,8.0,570,0,1
21.0,0,3,30888.0,0,3,3600.0,3,14.09,0.12,3.0,561,0,1
32.0,1,1,85132.0,8,0,4100.0,0,7.51,0.05,6.0,636,0,0
22.0,0,1,87970.0,1,0,5900.0,4,7.49,0.07,3.0,610,0,1
38.0,1,0,78263.0,14,3,20000.0,0,11.11,0.26,13.0,693,0,1
24.0,1,3,21175.0,0,3,3927.0,0,10.81,0.19,3.0,599,0,1
27.0,1,4,87403.0,5,0,4200.0,5,11.34,0.05,5.0,649,0,0
26.0,0,4,92110.0,3,0,7200.0,0,16.35,0.08,2.0,582,0,1
28.0,0,1,43387.0,7,0,1500.0,4,8.49,0.03,10.0,707,0,0
49.0,0,1,78671.0,31,0,10000.0,3,16.49,0.13,12.0,562,0,1
33.0,0,0,34679.0,12,3,4200.0,1,13.14,0.12,8.0,722,0,0
27.0,1,0,133399.0,2,0,16000.0,1,7.9,0.12,7.0,649,1,0
25.0,0,0,25876.0,4,3,10130.0,0,11.36,0.39,6.0,671,0,1
41.0,1,3,458692.0,18,0,35000.0,4,13.49,0.08,16.0,676,1,0
25.0,0,3,43930.0,3,3,6000.0,3,11.01,0.14,4.0,662,1,0
27.0,1,0,85141.0,7,3,5000.0,4,9.63,0.06,5.0,671,0,0
26.0,0,0,41867.0,6,3,11500.0,0,6.62,0.27,3.0,551,0,1
25.0,0,3,31207.0,6,3,5200.0,1,12.53,0.17,3.0,648,1,0
28.0,1,3,40215.0,3,3,5858.0,2,8.41,0.15,5.0,552,0,1
23.0,1,1,31187.0,1,3,8000.0,4,13.61,0.26,4.0,577,0,1
23.0,1,1,53717.0,0,3,10000.0,4,12.74,0.19,2.0,630,1,0
22.0,1,0,39195.0,0,3,5400.0,1,16.29,0.14,2.0,686,0,1
22.0,1,3,77534.0,2,0,2000.0,3,9.32,0.03,4.0,514,1,0
37.0,1,3,47251.0,15,3,5921.0,5,13.42,0.13,9.0,619,0,1
40.0,0,0,74092.0,18,3,11092.0,0,15.84,0.15,12.0,676,0,1
22.0,1,3,18130.0,0,3,4400.0,2,19.91,0.24,4.0,581,0,1
21.0,0,0,71339.0,0,0,5000.0,1,9.99,0.07,3.0,559,0,1
30.0,1,1,41922.0,10,3,10000.0,2,14.54,0.24,6.0,689,0,1
24.0,1,3,84922.0,4,3,12500.0,2,7.88,0.15,3.0,555,0,0
28.0,0,3,71410.0,10,0,8400.0,3,13.57,0.12,9.0,635,1,0
21.0,1,3,22631.0,3,3,3000.0,3,6.0,0.13,3.0,575,0,1
25.0,0,3,76614.0,4,0,3898.0,2,12.36,0.05,4.0,626,0,1
24.0,0,1,20512.0,1,2,4000.0,1,8.0,0.2,2.0,496,0,1
28.0,1,1,16938.0,6,2,6700.0,4,9.63,0.4,5.0,635,0,1
21.0,1,0,27793.0,0,3,5325.0,4,12.42,0.19,3.0,672,0,1
23.0,1,4,73082.0,0,3,13000.0,3,7.66,0.18,4.0,613,0,1
27.0,0,1,78916.0,7,0,8000.0,5,7.49,0.1,8.0,668,0,0
22.0,0,0,65758.0,0,3,9600.0,4,7.9,0.15,4.0,662,1,0
26.0,1,3,57891.0,2,3,19000.0,4,16.7,0.33,4.0,649,0,1
23.0,0,4,63554.0,0,2,6000.0,1,10.75,0.09,4.0,580,1,0
22.0,1,3,48970.0,0,2,5000.0,1,16.29,0.1,4.0,666,1,0
28.0,1,0,68134.0,2,3,29978.0,2,15.66,0.44,6.0,660,0,1
34.0,1,3,80456.0,13,3,12000.0,0,14.3,0.15,6.0,625,0,1
24.0,1,3,85234.0,0,0,6000.0,1,5.62,0.07,3.0,571,0,0
24.0,1,0,17987.0,0,3,4027.0,0,10.76,0.22,3.0,669,0,1
32.0,1,4,65679.0,8,0,3777.0,4,9.31,0.06,7.0,658,1,0
33.0,1,1,54974.0,8,3,6800.0,1,11.22,0.12,6.0,627,0,1
27.0,1,2,94292.0,5,2,6000.0,3,12.18,0.06,5.0,713,0,0
22.0,0,1,37071.0,0,3,15000.0,0,15.27,0.4,2.0,636,0,1
29.0,1,0,52740.0,6,3,14423.0,0,7.84,0.27,9.0,652,0,1
40.0,0,1,72633.0,18,0,5500.0,5,7.14,0.08,11.0,562,1,0
25.0,0,3,47548.0,1,2,12000.0,5,10.38,0.25,3.0,642,1,0
23.0,1,0,56418.0,2,3,10000.0,3,12.82,0.18,3.0,673,0,1
25.0,1,1,31154.0,1,2,2000.0,5,10.99,0.06,3.0,676,0,0
23.0,0,4,76761.0,0,0,9700.0,3,5.99,0.13,4.0,649,1,0
23.0,1,0,66904.0,0,0,5500.0,5,11.36,0.08,4.0,574,1,0
30.0,0,0,108434.0,6,0,18000.0,3,8.49,0.17,9.0,638,1,0
28.0,1,0,32298.0,6,0,12000.0,0,11.36,0.37,7.0,535,0,1
30.0,1,3,373221.0,5,0,14000.0,0,11.01,0.04,10.0,533,1,0
27.0,1,4,26749.0,5,0,1544.0,3,13.11,0.06,7.0,689,1,0
43.0,1,3,936880.0,21,0,1000.0,2,8.94,0.0,11.0,657,1,0
30.0,1,0,116206.0,6,0,17000.0,2,10.62,0.15,10.0,612,1,0
30.0,0,0,42875.0,7,3,10000.0,3,10.9,0.23,6.0,552,1,0
24.0,1,3,98806.0,0,3,8000.0,5,12.84,0.08,2.0,658,1,0
25.0,1,3,95890.0,3,0,15000.0,3,13.79,0.16,2.0,625,1,0
34.0,1,1,41680.0,9,3,8000.0,4,17.49,0.19,9.0,587,0,1
29.0,0,0,277313.0,3,0,8500.0,3,7.49,0.03,10.0,588,1,0
26.0,0,4,75277.0,6,3,8000.0,4,12.99,0.11,4.0,671,0,0
52.0,0,3,110029.0,31,3,4500.0,3,14.72,0.04,28.0,631,0,0
25.0,0,0,97196.0,3,0,20000.0,1,15.62,0.21,3.0,600,0,0
23.0,1,3,78917.0,0,3,8500.0,3,12.21,0.11,2.0,552,0,0
25.0,0,1,48842.0,4,0,10000.0,0,7.14,0.2,4.0,654,0,0
23.0,1,1,61103.0,1,3,25000.0,5,9.03,0.41,3.0,687,0,1
24.0,1,3,37786.0,0,0,13500.0,1,13.43,0.36,4.0,612,0,1
32.0,1,4,42836.0,6,3,11026.0,3,8.09,0.26,12.0,640,0,1
25.0,1,3,41557.0,0,3,20000.0,1,8.88,0.48,3.0,648,0,1
23.0,1,3,81110.0,0,0,5600.0,0,7.49,0.07,2.0,638,1,0
31.0,0,4,13665.0,7,3,2000.0,5,14.72,0.15,5.0,551,0,1
24.0,1,0,87990.0,0,0,25000.0,1,10.74,0.28,3.0,521,1,0
30.0,0,1,151059.0,7,3,10000.0,2,10.74,0.07,6.0,683,1,0
22.0,1,3,57324.0,1,0,24000.0,3,10.37,0.42,4.0,646,0,1
29.0,1,1,64409.0,6,0,15000.0,2,9.63,0.23,10.0,662,0,0
27.0,0,0,44434.0,7,3,12500.0,1,10.25,0.28,8.0,511,0,1
30.0,1,3,65692.0,7,0,5000.0,0,12.61,0.08,9.0,590,0,1
23.0,0,0,66859.0,2,0,7500.0,0,7.51,0.11,4.0,610,1,0
23.0,1,1,26954.0,0,0,2000.0,1,6.17,0.07,4.0,511,1,0
23.0,1,4,73152.0,0,3,22628.0,5,11.46,0.31,4.0,659,0,1
23.0,1,1,60579.0,0,3,25000.0,4,11.74,0.41,4.0,545,0,1
23.0,0,0,54985.0,1,3,14400.0,1,11.01,0.26,3.0,606,0,1
42.0,0,1,39542.0,18,0,10000.0,4,10.59,0.25,12.0,679,0,1
38.0,1,4,39470.0,12,3,6000.0,0,11.36,0.15,16.0,651,0,1
24.0,1,0,96780.0,3,2,12000.0,5,7.49,0.12,3.0,647,0,0
26.0,1,4,217024.0,1,0,12000.0,5,9.63,0.06,4.0,637,1,0
24.0,1,1,68029.0,1,3,25000.0,3,16.49,0.37,4.0,631,0,1
24.0,0,3,78662.0,2,0,3600.0,2,13.49,0.05,4.0,535,1,0
32.0,1,1,37021.0,13,3,9325.0,3,13.62,0.25,7.0,601,0,1
22.0,1,0,51919.0,0,3,3600.0,0,11.01,0.07,3.0,570,0,1
21.0,1,0,18550.0,0,3,5000.0,5,13.72,0.27,4.0,603,0,1
25.0,1,0,55004.0,2,3,15000.0,0,11.55,0.27,3.0,649,0,1
21.0,0,4,42295.0,0,3,10500.0,1,8.49,0.25,3.0,649,0,1
22.0,0,0,32714.0,0,0,6056.0,3,14.36,0.19,4.0,567,0,1
40.0,0,3,40615.0,19,3,13775.0,2,12.98,0.34,11.0,685,0,1
28.0,0,0,62277.0,3,2,20400.0,0,17.74,0.33,5.0,616,0,1
24.0,1,4,95660.0,1,0,8000.0,4,5.99,0.08,3.0,649,1,0
25.0,1,0,59792.0,4,3,12000.0,0,13.49,0.2,2.0,624,0,1
29.0,0,1,23942.0,5,2,6000.0,4,11.01,0.25,5.0,695,0,1
23.0,0,4,60542.0,0,0,10000.0,5,14.03,0.17,4.0,664,1,0
25.0,0,3,70598.0,5,3,22000.0,3,14.65,0.31,2.0,616,0,1
29.0,0,3,144902.0,7,0,35000.0,1,8.9,0.24,7.0,631,1,0
22.0,1,4,66313.0,1,3,2500.0,3,16.49,0.04,3.0,554,0,1
34.0,1,4,121076.0,9,3,18000.0,5,11.7,0.15,8.0,631,0,0
24.0,0,1,56074.0,0,0,12000.0,0,14.83,0.21,3.0,688,0,1
33.0,0,3,82447.0,12,3,5000.0,1,13.49,0.06,8.0,641,0,0
29.0,0,1,54851.0,5,3,9000.0,1,13.11,0.16,7.0,592,0,0
23.0,1,3,65631.0,0,3,16750.0,5,11.01,0.26,4.0,520,0,1
23.0,1,3,79954.0,1,0,6000.0,5,7.88,0.08,2.0,661,1,0
25.0,1,0,24250.0,0,3,6000.0,3,7.14,0.25,3.0,679,0,1
23.0,1,3,229027.0,2,2,24000.0,4,11.83,0.1,3.0,536,1,0
26.0,0,1,42229.0,2,2,5500.0,4,7.51,0.13,2.0,597,0,0
23.0,0,3,34931.0,2,3,1000.0,2,10.58,0.03,3.0,669,0,1
25.0,1,4,226751.0,2,0,25000.0,2,13.24,0.11,4.0,621,0,1
26.0,1,3,90290.0,5,0,3000.0,3,6.76,0.03,3.0,579,0,0
30.0,0,4,304778.0,6,0,24000.0,0,14.96,0.08,7.0,703,0,1
24.0,0,4,101004.0,0,0,6000.0,0,9.32,0.06,3.0,598,0,1
26.0,0,0,35946.0,3,3,10621.0,4,8.79,0.3,7.0,635,0,1
30.0,0,4,196783.0,7,0,3500.0,4,10.65,0.02,8.0,705,0,1
42.0,1,3,17421.0,23,3,1700.0,1,13.16,0.1,13.0,631,1,0
22.0,0,3,43013.0,1,3,1000.0,1,13.98,0.02,3.0,558,0,0
31.0,0,1,82777.0,7,3,18000.0,3,10.0,0.22,10.0,678,1,0
25.0,1,3,72896.0,3,2,5500.0,1,10.99,0.08,2.0,648,0,0
24.0,1,1,49388.0,0,3,1000.0,1,7.49,0.02,3.0,668,1,0
31.0,1,1,31039.0,11,3,10750.0,4,12.53,0.35,7.0,615,0,1
25.0,1,1,67097.0,4,3,20000.0,5,12.43,0.3,4.0,659,0,1
30.0,0,3,97103.0,7,0,14446.0,2,12.04,0.15,9.0,652,1,0
28.0,0,1,97058.0,10,0,21000.0,1,11.36,0.22,10.0,538,1,0
30.0,0,4,88419.0,7,3,12000.0,5,14.26,0.14,5.0,646,0,1
25.0,0,1,29894.0,1,3,5832.0,2,5.9,0.2,3.0,709,1,0
30.0,1,3,141645.0,6,0,17500.0,4,7.37,0.12,6.0,653,1,0
24.0,0,1,55218.0,5,3,16425.0,4,13.49,0.3,2.0,621,0,1
25.0,1,4,145354.0,4,3,12000.0,2,11.01,0.08,3.0,641,1,0
50.0,0,3,142680.0,25,3,24250.0,1,13.92,0.17,12.0,630,0,1
24.0,1,1,52424.0,0,3,15000.0,5,11.01,0.29,2.0,592,0,1
33.0,0,1,99588.0,9,3,15000.0,5,14.35,0.15,7.0,693,0,0
26.0,0,0,81614.0,0,3,12000.0,2,12.26,0.15,5.0,607,1,0
42.0,0,3,50027.0,20,0,10000.0,3,12.06,0.2,15.0,493,1,0
26.0,0,0,53824.0,2,3,7500.0,2,16.4,0.14,3.0,627,0,1
23.0,1,0,106591.0,3,0,8400.0,2,14.65,0.08,4.0,614,0,1
22.0,0,4,70536.0,0,0,4000.0,5,7.29,0.06,3.0,581,1,0
26.0,1,4,67053.0,5,0,10000.0,4,7.51,0.15,2.0,718,0,1
31.0,0,1,101885.0,7,3,25000.0,3,17.28,0.25,5.0,648,0,1
23.0,1,0,46884.0,2,3,12800.0,0,8.9,0.27,4.0,689,0,1
26.0,1,1,108853.0,3,3,5525.0,1,11.36,0.05,4.0,556,1,0
23.0,0,0,18809.0,3,3,5175.0,0,12.18,0.28,2.0,593,0,1
29.0,0,0,22773.0,6,3,3000.0,2,12.69,0.13,8.0,473,0,1
23.0,0,3,111369.0,0,3,35000.0,3,20.0,0.31,4.0,694,0,1
25.0,1,4,91894.0,1,3,5000.0,0,17.19,0.05,3.0,673,0,1
29.0,0,1,60823.0,6,0,5000.0,1,10.05,0.08,6.0,655,1,0
25.0,0,1,68264.0,1,0,8000.0,0,11.71,0.12,3.0,603,0,1
28.0,0,0,40318.0,4,3,3200.0,5,14.42,0.08,6.0,581,0,1
25.0,1,1,71991.0,0,3,7800.0,5,12.21,0.11,2.0,561,1,0
22.0,1,0,65874.0,0,3,20000.0,1,9.91,0.3,4.0,617,0,1
24.0,0,4,79162.0,6,3,12000.0,1,8.09,0.15,3.0,581,0,0
23.0,0,1,41153.0,3,3,18000.0,5,9.91,0.44,4.0,662,0,1
25.0,1,3,59739.0,5,3,18204.0,3,12.01,0.3,4.0,671,0,1
25.0,1,1,82715.0,2,3,9500.0,0,7.14,0.11,3.0,658,0,0
27.0,1,1,72635.0,2,0,3000.0,5,13.57,0.04,7.0,678,1,0
24.0,0,3,74942.0,0,3,15000.0,0,11.01,0.2,4.0,637,1,0
25.0,1,4,48986.0,3,3,18000.0,3,13.11,0.37,3.0,675,0,1
31.0,1,4,29658.0,11,0,1111.0,3,9.41,0.04,6.0,656,0,0
24.0,1,3,53584.0,3,3,5000.0,3,13.66,0.09,3.0,603,0,1
29.0,1,4,93932.0,6,2,1000.0,1,7.37,0.01,9.0,646,0,0
26.0,1,0,61131.0,7,3,13000.0,2,11.31,0.21,4.0,638,1,0
38.0,1,1,67177.0,16,3,6500.0,1,11.03,0.1,12.0,618,1,0
22.0,1,0,30066.0,0,3,4500.0,1,11.49,0.15,2.0,648,0,0
26.0,0,3,120818.0,5,0,15000.0,4,13.99,0.12,4.0,600,1,0
24.0,1,1,63385.0,3,3,7000.0,3,7.74,0.11,4.0,656,1,0
24.0,0,3,55159.0,5,3,8000.0,4,12.73,0.15,2.0,511,1,0
40.0,1,3,37017.0,16,3,10625.0,5,11.01,0.29,17.0,629,0,1
30.0,0,0,32555.0,9,3,10625.0,0,14.27,0.33,9.0,707,0,1
30.0,0,1,96316.0,10,0,6000.0,3,13.49,0.06,8.0,682,0,0
27.0,0,3,62285.0,4,3,1154.0,5,9.0,0.02,8.0,581,1,0
37.0,1,3,49959.0,17,3,10750.0,4,15.37,0.22,14.0,714,0,0
31.0,0,0,42837.0,8,0,10225.0,0,9.99,0.24,6.0,556,1,0
22.0,0,3,37236.0,0,3,2500.0,1,13.16,0.07,4.0,644,0,1
